s	40
a	37
u	27
i	26
ne@@	23
ā	22
t	21
k@@	20
d@@	20
ību	18
s@@	18
l@@	17
z@@	16
ības	15
ās	15
n@@	15
ie@@	15
ība	14
no@@	14
m@@	14
ā@@	13
o@@	13
ē@@	11
taisn@@	11
r@@	11
pa@@	11
as	11
ībā	10
o	10
god@@	10
e@@	10
v@@	9
is	9
i@@	9
g@@	9
b@@	9
ai@@	9
a@@	9
ļ@@	8
t@@	8
svēt@@	8
st@@	8
mūžīg@@	8
mir@@	8
liel@@	8
lab@@	8
ais	8
p@@	7
j@@	7
el@@	7
š@@	6
īgs	6
ī@@	6
sp@@	6
priek@@	6
nā@@	6
dz@@	6
ar@@	6
žēlast@@	5
šanu	5
ēj@@	5
āj@@	5
zvēr@@	5
um@@	5
ties	5
tic@@	5
st	5
piedo@@	5
paties@@	5
mī@@	5
miruš@@	5
ies	5
iem	5
gudr@@	5
grēk@@	5
e	5
dusm@@	5
cer@@	5
c@@	5
aud@@	5
at@@	5
am	5
ū@@	4
īst@@	4
īgi	4
īg@@	4
āv@@	4
zā@@	4
zaim@@	4
vi@@	4
us	4
u@@	4
tā@@	4
ti@@	4
pr@@	4
os	4
nodo@@	4
mīlest@@	4
mier@@	4
me@@	4
līdz@@	4
lē@@	4
kār@@	4
kri@@	4
kap@@	4
inā@@	4
ie	4
dr@@	4
darīj@@	4
cie@@	4
bij@@	4
bai@@	4
aug@@	4
au@@	4
ams	4
al@@	4
akl@@	4
šan@@	3
ļaun@@	3
ķ@@	3
īs	3
īgu	3
īgo	3
ībai	3
ī	3
ēd@@	3
ē	3
zag@@	3
vel@@	3
vec@@	3
uztic@@	3
ugun@@	3
tās	3
ts	3
ti	3
ta	3
sm@@	3
sapr@@	3
sa@@	3
prāt@@	3
pestīšan@@	3
pazud@@	3
pateic@@	3
paciet@@	3
oņ@@	3
nāv@@	3
netikl@@	3
ner@@	3
nek@@	3
neb@@	3
nabag@@	3
m	3
lie@@	3
les	3
lau@@	3
la@@	3
kāp@@	3
iek@@	3
ib@@	3
gr@@	3
eņģel@@	3
dzīv@@	3
der@@	3
cietum@@	3
be@@	3
bagāt@@	3
apsolījum@@	3
an@@	3
ajiem	3
žēlsird@@	2
žēloj@@	2
ž@@	2
ūst@@	2
š	2
īj@@	2
vē@@	2
ve@@	2
uz@@	2
pie@@	2
paz@@	2
mīl@@	2
kā@@	2
kl@@	2
k	2
aun@@	2
aps@@	2
ap@@	2
am@@	2
ai	2
īv@@	1
ģ@@	1
ēk@@	1
uš@@	1
ud@@	1
ri@@	1
r	1
pestī@@	1
pat@@	1
oj@@	1
n	1
mūž@@	1
l	1
ir@@	1
gu@@	1
eņģ@@	1
eņ@@	1
est@@	1
es	1
er@@	1
du@@	1
d	1
bi@@	1
aj@@	1
